"player","gmli","pli","inli","exli"
534812,1.12131666666667,1.04712103174603,1.06472133333333,0.86646
534910,0.840155555555556,1.05303235294118,0.976596,1.49995555555556
534947,0.838430769230769,0.94482427184466,0.815022580645161,0.902438461538462
537953,1.32358235294118,1.20153066666667,1.20153066666667,NA
539438,0.2793,0.219842857142857,0.2793,0
541608,1.18587333333333,1.01369505494505,1.01369505494505,NA
541640,1.5175484375,1.46943989361702,1.42915855855856,1.2098859375
541645,0.994656666666667,1.0502798206278,1.0502798206278,NA
541650,1.01613739837398,1.04202174940898,1.04412701421801,NA
541652,1.27438108108108,1.02423986013986,1.20678604651163,1.05282432432432
542194,1.04061,1.04121886792453,1.08177941176471,0.0028
542208,1.01494698795181,0.878992387543253,0.885103135888502,NA
542225,1.7869,3.12046666666667,1.7869,3.9247
542255,0.863025581395349,1.06926328671329,1.07285192982456,NA
542303,0.989180405405405,1.03058277591973,1.02850720268007,NA
542326,0.6936,0.591225,0.6936,1.9145
542340,0.841366025641026,1.02298497790869,1.02538611521418,NA
542364,1.06252857142857,0.957988944723618,0.962577272727273,NA
542432,1.19920606060606,1.35232027972028,1.2107,1.006
542436,0.920684210526316,0.985794488188976,0.9982788,NA
542454,0.939142424242424,0.966941935483871,0.966941935483871,NA
542455,1.12203768115942,1.07104594594595,1.07104594594595,NA
542513,0.879911111111111,1.20844615384615,1.20844615384615,NA
542583,0.850825,0.583033333333333,0.583033333333333,NA
542587,0.925096875,0.79603007518797,0.810605405405405,0.833503125
542609,1.25284186046512,1.19698202247191,1.22268333333333,0.959076744186046
542674,0.8401375,0.882911891891892,0.782315094339623,0.8459575
542866,0.4393,0.494106896551724,0.488304166666667,0.226705263157895
542881,0.939215,1.01421428571429,0.943563580246914,1.50696842105263
542882,0.977496551724138,0.95481091954023,0.910750735294118,1.07462413793103
542884,0.0657,0.0161727272727273,0.0354,0.0019
542888,0.66982,0.715329545454545,0.555475,0.8944
542908,0.951512121212121,1.01251184210526,1.01251184210526,NA
542921,1.01234193548387,0.904361502347418,0.907148113207547,NA
542947,0.566521739130435,0.358012087912088,0.469906451612903,0.47065652173913
542953,0.899186486486486,0.682278,0.839106,0.611978378378378
542960,1.3950661971831,1.35696387096774,1.31601354166667,1.26168169014084
542979,0.876086301369863,0.932280327868853,0.919775308641975,NA
542992,0.397783333333333,0.525371428571429,0.525371428571429,NA
542993,0.833436781609195,0.927638787878788,0.927638787878788,NA
543017,1.23924705882353,1.00238296703297,1.17035584415584,1.24735147058824
543022,0.850462962962963,1.04481590594744,0.946990540540541,1.1066
543037,0.829061904761905,1.10034003656307,0.945438271604938,0.999780952380952
543045,0.793948,1.03071878980892,0.887537634408602,1.190236
543054,0.808146153846154,0.881105395683453,0.766007692307692,1.1003
543056,0.577954285714286,0.527653645833333,0.53699649122807,0.483382857142857
543063,1.06922171052632,1.14640819935691,1.15001629032258,NA
543068,0.998506956521739,1.0378,1.042100456621,NA
543094,1.19225263157895,1.24685535714286,1.24685535714286,NA
543101,0.813125,0.888104419889503,0.838959281437126,1.255365
543105,1.04876463414634,1.01760530035336,1.01760530035336,NA
543118,0.855685714285714,0.682572602739726,0.724682608695652,0.580728571428571
543135,0.752341666666667,0.951552264150943,0.897330496453901,1.256475
543144,1.26383428571429,1.08287197452229,1.13086829268293,0.856657142857143
543148,1.09619411764706,1.07723636363636,1.07723636363636,NA
543169,0.967422222222222,0.635491705069124,0.69139696969697,0.826166666666667
543184,0.794683333333333,0.960460231023102,0.862408522727273,1.082325
543195,0.8448,1.10604074074074,0.849342857142857,0.589814285714286
543213,0.879441237113402,1.01783195592287,1.02576,NA
543216,1.15296868686869,1.04173970588235,1.04173970588235,NA
543219,0.53315,0.550813924050633,0.42482,0.50255
543228,0.974845588235294,0.93558122605364,0.93558122605364,NA
543238,0.861955555555556,0.800617,0.800617,NA
543242,0.1671,0.0394777777777778,0.08545,0.0068
543243,0.858277272727273,1.0194988372093,0.929461290322581,0.939577272727273
543257,0.861722680412371,0.958686046511628,0.956962176165803,NA
543261,0.892733333333333,0.405668888888889,0.549109090909091,0.00193333333333333
543272,1.46918414634146,1.34128842975207,1.33939561403509,1.0242487804878
543278,0.5828,0.647610810810811,0.58090303030303,0.550542857142857
543281,1.05342,1.08151373307544,1.08356821705426,NA
543294,0.79158125,0.827609806295399,0.802280442804428,0.839796875
543302,1.21816428571429,1.1371496969697,1.1371496969697,NA
543305,0.91175504587156,0.972257142857143,0.972257142857143,NA
543308,0.0187,0.0581,0.0581,NA
543329,0.7282,0.866084,0.866084,NA
543331,1.09781111111111,1.12206288659794,1.11728571428571,0.481688888888889
543333,0.909494936708861,1.03891149773071,1.03981939393939,NA
543334,0.485975,0.260578571428571,0.38968,0.5742
543339,1.36196142857143,1.59220037453184,1.39135205479452,1.1621
543359,1.254828125,1.04579296875,1.15708823529412,1.037965625
543376,1.04349090909091,0.981412949640288,0.981412949640288,NA
543380,0.6827875,0.753487313432836,0.713118918918919,0.4785625
543391,1.29867,1.38687019230769,1.14823461538462,0.55161
543401,0.851073717948718,1.01406773722628,1.0155466374269,NA
543408,0.823063636363636,1.00158716707022,0.94098755186722,1.11352424242424
543424,0.838014285714286,0.918034421364985,0.824730208333333,1.038
543434,0.909603191489362,0.993351570680628,0.98785249343832,NA
543456,0.931914285714286,0.885483928571429,0.780636666666667,1.20910714285714
543475,1.0957225,0.951801438848921,0.960220779220779,1.04888
543483,0.30978,0.49453,0.30978,0.26242
543484,1.01947966101695,1.06562959183673,1.06562959183673,NA
543506,1.46402394366197,1.49494463087248,1.46861184210526,0.733818309859155
543507,1.12899545454545,0.997488524590164,1.0438875,0.754225
543510,1.01257378640777,1.09145951742627,1.09415537634409,NA
543521,0.886748484848485,0.98306783042394,0.8749765,1.18313333333333
543532,0.554833333333333,0.694503703703704,0.681881818181818,0.3206
543542,0.785742857142857,1.01137606837607,0.866825,1.34738571428571
543543,0.971481456953642,1.03377943143813,1.03704798657718,NA
543548,0.775736842105263,0.957444480519481,0.881924050632911,0.7971
543557,0.879485714285714,0.958895215311005,0.861856910569106,0.707255102040816
543590,1.03626967213115,1.101173657289,1.09825179487179,NA
543606,0.861930303030303,0.961121733505822,0.916162944162437,1.21637272727273
543685,1.00069615384615,0.997154192546584,0.997154192546584,NA
543698,1.3519,0.681111111111111,1.10428333333333,0.7704
543699,0.882676470588235,1.04323362162162,0.941465051903114,1.21523823529412
543706,0.993885714285714,1.30110952380952,1.30110952380952,NA
543716,0.403463636363636,0.466195652173913,0.438985714285714,0.547263636363636
543726,1.17023888888889,0.998600423728814,1.08075974025974,1.13524444444444
543734,0.920531034482759,0.810090691489362,0.771152066115703,0.757148275862069
543742,1.14238260869565,0.990093103448276,0.990093103448276,NA
543746,0.530633333333333,0.400966891891892,0.449335897435897,0.397693333333333
543760,0.978489308176101,0.994513866231648,0.995286928104575,NA
543766,1.35260933333333,1.47464285714286,1.35503837209302,1.35248266666667
543768,0.953129577464789,0.963420493358634,0.965205133079848,NA
543776,1.03241621621622,1.11310905349794,1.12693125,0
543779,1.70595970149254,1.61009314516129,1.70543378378378,1.29935373134328
543807,0.838657142857143,0.992181241565452,0.994650338294993,NA
543829,0.815751315789474,1.01244281524927,1.01244281524927,NA
543859,0.849787692307692,0.672663924050633,0.756810101010101,0.490587692307692
543877,0.935211111111111,0.930976086956522,0.930976086956522,NA
543883,1.50305166666667,1.38958244897959,1.47960675675676,0.947435
543900,0.014,0.0302,0.014,0
543901,0.72688125,0.488411801242236,0.551872340425532,0.30733125
543921,0.8229,0.715313043478261,0.5713,0.9368
543935,1.28906129032258,1.16020540540541,1.18178426966292,1.09928387096774
543939,0.984795652173913,0.987213483146067,0.987620056497175,NA
543964,0.601,0.569783333333333,0.54968,0.772666666666667
544150,0.848127272727273,0.969510290237467,0.928585964912281,1.40856818181818
544369,0.976464705882353,0.998917875210793,0.995460338983051,NA
544725,0.83255,0.65699,0.65699,NA
544727,1.7824,2.18104367088608,1.79501204819277,0.262133333333333
544759,0.920175,0.942583823529412,0.897582608695652,0.71248125
