"","value","gmLI_pLI_diff","inLI_pLI_diff","inLI_exLI_diff"
"941","544365","-0.0386079865016873","-0.0252369440306448","0.591656756756757"
"942","544369","0.111428100516177","-0.00101426258621906","NaN"
"943","544725","-0.278231666666667","-0.16219","-0.812925"
"944","544727","0.0859807388993656","0.0814913264146655","-1.53368678090575"
"945","544759","-0.197071211552888","-0.0686124228761272","-0.156199275839368"
"946","544836","-0.15313115942029","-0.0343076576576576","0.179523501762632"
"947","544925","0.0809212430426715","0","NaN"
"948","544928","0.125311915535445","0.0765542684766214","0.13666"
"949","544931","0.113456976564909","-0.00991147754137112","0.0472750241545894"
"950","544993","-0.0469596226415094","-0.00648399045760151","-0.187885796387521"
"951","545064","-0.0272203463203464","-0.00251493506493516","-0.0481469696969696"
"952","545333","0.189611206339636","0.0987606409921131","0.0816945959428002"
"953","545338","-0.017135393654524","-0.0564026884722775","-1.08253486238532"
"954","545341","0.0239877341040462","0.00927825584317676","NaN"
"955","545346","-0.396888461538462","0.159025824175824","-0.170485714285714"
"956","545350","-0.00819348747236548","0","NaN"
"957","545358","0.0153921568627451","0","NaN"
"958","545361","0.177084188734821","-0.00283489100097245","NaN"
"959","545404","0.0214463414634146","0.226466341463415","0.11872"
"960","546318","0.0331425422138837","0","NaN"
"961","547179","0.0263007033486866","0.111699749108825","0.385095597484277"
"962","547180","0.121363395685472","-0.00314960783388396","NaN"
"963","547348","0.00907000000000002","0.00907000000000002","0.00240000000000001"
"964","547379","-0.126599758648431","0","NaN"
"965","547749","0.0807815273890444","0.087093936314363","-0.146869558287796"
"966","547874","0.0573419691119691","-0.00867616038443375","0.630091870503597"
"967","547888","0.0059549019607843","-0.0203526737967914","0.0369799242424242"
"968","547973","0.221837459878251","0.252718119218911","-1.31661318681319"
"969","547982","0.199564051927037","-0.00584900329949511","NaN"
"970","547989","0.230711866028708","0","NaN"
"971","548337","-0.137386407219402","0.0418137843514791","0.0898057471264369"
"972","548357","-0.0626683166109253","0.00986681447521709","0.131241797752809"
"973","552662","0.0212908333333334","-0.0291726449275362","NaN"
"974","553869","0","0","NaN"
"975","553872","-0.203194545454545","-0.13064025974026","-0.0332857142857143"
"976","553878","-0.284491609977324","-0.222898266178266","-0.228282166405024"
"977","553970","-0.230295833333333","-0.0918937499999999","-0.44889375"
"978","553988","-0.215485576923077","-0.0143860639360638","NaN"
"979","553993","0.0997421768707484","-0.000262246206174765","NaN"
"980","554234","0.176424155472538","0.118328842090268","0.167091643139469"
"981","554340","-0.132780676439151","-0.0545587837837838","-0.255547598870057"
"982","554429","0.115678915226999","0","NaN"
"983","554431","0.39250990990991","0.329058394758395","0.377741818181818"
"984","554432","0.055314705882353","-0.051485294117647","0.118"
"985","570256","0.1612766718507","-0.00149108515864604","NaN"
"986","570267","0.105210918918919","0","NaN"
"987","570482","0.0140699647887325","0","NaN"
"988","570489","-0.12989706744868","0","NaN"
"989","570560","0.109738314863103","0","NaN"
"990","570615","-0.252956888888889","0","NaN"
"991","570632","0.221082665505226","0.19859740909497","-0.0762352564102564"
"992","570649","0.163782661870504","0.123269443479699","0.157601067323481"
"993","570663","-0.0352235087719299","-0.0353876470588235","-0.0645536119711041"
"994","570717","-0.0218542424242424","0","NaN"
"995","570731","0.0990772911051214","-0.00455005970862188","NaN"
"996","571057","-0.168310346378767","-0.133593730994152","-0.109044923076923"
"997","571431","0.0428067741935483","0","NaN"
"998","571437","0.172151378809869","0","NaN"
"999","571439","-0.228600288600289","-0.175821717171717","-0.31032619047619"
"1000","571448","0.0647377463214392","-0.00295066402815425","NaN"
"1001","571466","-0.133002302769863","0","NaN"
"1002","571467","-0.379065909090909","0","NaN"
"1003","571476","0.11851935483871","0.312002688172043","-0.269016666666667"
"1004","571479","-0.24834613003096","-0.0540165154264973","-0.507629208924949"
"1005","571506","0.0468489277937463","-0.00474111192837401","NaN"
"1006","571510","0.143591572172847","0.0670405796170158","-0.125420223325062"
"1007","571521","-0.123198721227622","-0.0731925120772947","0.259535620915033"
"1008","571527","0.0990216621983914","0.11004009357094","0.381565098039216"
"1009","571553","-0.175679476861167","0","NaN"
"1010","571561","-0.026098443223443","0.0306190170940173","-0.360156825396825"
"1011","571577","0.121458571428571","0.0392350420168067","-0.536883529411765"
"1012","571578","0.110817792207792","0.0387047669977082","0.0553432247899159"
"1013","571584","-0.0759143939393939","0.00965374331550806","-0.489281862745098"
"1014","571656","-0.0309131458966565","0.057286180248896","0.245977897574124"
"1015","571665","0.0389","0","NaN"
"1016","571666","0.137277022269527","0.0794365044046346","0.360098191812527"
"1017","571697","-0.0815198732237392","-0.00214046125362954","NaN"
"1018","571704","0.202448975681651","0.201478239895698","-0.60985624303233"
"1019","571710","0.0322403651903652","0.050308547008547","-0.0721454545454545"
"1020","571735","-0.0502033613445377","0.0646078042328042","0.140993518518518"
"1021","571740","0.118844476927939","0","NaN"
"1022","571760","0.309351960784314","0.207669054801408","0.256150427350427"
"1023","571761","-0.138518571428571","0","NaN"
"1024","571771","-0.177498210947931","-0.00411904260453688","NaN"
"1025","571787","0.105661224489796","0.117148046195222","0.33617015503876"
"1026","571788","0.0732919418589825","-0.00331804980394323","NaN"
"1027","571800","0.110190151515152","0.111985583613917","0.521362098765432"
"1028","571825","0.207386451612903","0","NaN"
"1029","571868","0.127035833333333","0","NaN"
"1030","571871","0.338399295278365","0.281581113460183","-0.206006060606061"
"1031","571875","0.0126051910319114","-0.00304609644861831","NaN"
"1032","571893","-0.295018755169562","-0.186794556451613","0.168129326923077"
"1033","571901","-0.14223097826087","-0.138212796442688","-0.0656351515151514"
"1034","571912","0.0160885714285715","0","NaN"
"1035","571918","0.291939880952381","0","NaN"
"1036","571927","0.326228395061728","0.173642120551925","0.0799970588235295"
"1037","571946","0.131061361184662","0.0900373864550338","0.202545722240069"
"1038","571951","0.090632972027972","0.17105955097534","0.217816578947368"
"1039","571970","-0.12720956010453","-0.00946332850707843","NaN"
"1040","571974","-0.0842329471477435","-0.00340201045018851","NaN"
"1041","571976","0.100992703596527","-0.00381535589845705","NaN"
"1042","572008","0.0461497998993203","-0.0040691371459185","NaN"
"1043","572019","0.0420551948051947","-0.00293843563843565","NaN"
"1044","572020","0.181581501831502","0.117106686236138","0.296448261327714"
"1045","572021","-0.0996502164502164","-0.0423464285714286","0.26232196969697"
"1046","572033","-0.0634779284037559","-0.00457934274755933","NaN"
"1047","572038","-0.00271879674796749","0.0469436243046641","-0.0385655789473685"
"1048","572039","0.202839377971983","0","NaN"
"1049","572041","0.156949681406418","-0.00152950111770456","NaN"
"1050","572070","0.215921728971963","0.122429985852697","0.483364506880734"
"1051","572089","-0.269507936507936","-0.283232380952381","-0.301913333333333"
"1052","572096","0.20974579248366","0.202510343567252","-1.68830015479876"
"1053","572102","0.150896065766295","0.0712600614927905","0.143056303418803"
"1054","572122","0.138757641758101","-0.00155479247646206","NaN"
"1055","572128","-0.0457065615835777","0","NaN"
"1056","572138","0.00840272232304906","0","NaN"
"1057","572180","0.0672969911041339","0","NaN"
"1058","572182","-0.0109416099773242","0","NaN"
"1059","572191","0.135772204453921","0","NaN"
"1060","572193","-0.12165703125","-0.0694568859011628","-0.222393604651163"
"1061","572204","0.153876942212017","-0.00196948153967003","NaN"
"1062","572233","-0.0420619047619047","0","NaN"
"1063","572287","0.0323489438863023","0","NaN"
"1064","572308","-0.395099633699634","-0.0963782051282051","0.241564285714286"
"1065","572309","0.0955949874686717","0.0371807017543859","0.326785714285714"
"1066","572362","-0.0289258215962442","-0.0613883215962442","0.299304166666667"
"1067","572365","-0.0923992919264219","-0.00552342090367264","NaN"
"1068","572403","0.0848607692307692","0.0960702853598014","-0.0565154838709678"
"1069","572750","0.0886892352185089","0.0901842823883203","-0.0727174528301886"
"1070","572761","0.174943183291746","0","NaN"
"1071","572788","0.0689355010660981","0.037315630936228","-0.251255584415584"
"1072","572804","-0.068375","0","NaN"
"1073","572816","-0.00639259946949611","0","NaN"
"1074","572821","0.136815532653563","-0.00184798615772075","NaN"
"1075","572863","0.139307002457002","0","NaN"
"1076","572888","0.108662706855792","0.036027385218365","-0.210796432748538"
"1077","572889","0.97625","0.97625","-2.8947"
"1078","572971","0.161734638232546","0.0859952442931519","0.0447575757575758"
"1079","573046","-0.104203631205674","-0.0931615597484277","-0.0106217583299879"
"1080","573064","-0.206006387434555","-0.0251236601618277","0.0108627272727273"
"1081","573109","0.0900353841460313","0.127841552803546","-1.29874735246925"
"1082","573127","-0.35322053291536","-0.290205614500442","-0.286009324009324"
"1083","573131","-0.0574173671219351","0","NaN"
"1084","573135","0.121284399606299","0","NaN"
"1085","573185","0.377278","0.115806947368421","0.762278947368421"
"1086","573186","-0.0804184466019418","0.0542926645091694","-0.144913888888889"
"1087","573204","-0.266681666666667","-0.08619","0.129541666666667"
"1088","573244","0.04438","0.04118","-0.0448"
"1089","573627","-0.0179168478260869","0","NaN"
"1090","574831","0","0","NaN"
"1091","576397","0.133371344436813","0","NaN"
"1092","578428","0.0197768472719693","0","NaN"
"1093","580792","-0.040234065934066","-0.206414423076923","-0.239008928571429"
"1094","581527","0.0247489224433768","0","NaN"
"1095","588751","0.180463790494907","-0.00215160397871106","NaN"
"1096","591712","0.304144444444444","0","NaN"
"1097","591720","0.47452","0","NaN"
"1098","592091","-0.187865869218501","-0.117838596491228","-0.275936363636364"
"1099","592102","0.245344310776942","0.196533411306043","-1.5406208994709"
"1100","592135","-0.127161176470588","-0.0532440000000001","0.00819364705882353"
"1101","592166","-0.267041666666667","0","NaN"
"1102","592178","0.11029117477685","0","NaN"
"1103","592181","-0.308632336182336","-0.163697494553377","-0.382203619909502"
"1104","592192","0.0671980562175685","-0.00348121547682223","NaN"
"1105","592200","-0.0322946187258688","0","NaN"
"1106","592206","0.0375770790805006","0","NaN"
"1107","592222","-0.238134848484848","-0.236701515151515","-0.421772222222222"
"1108","592230","-0.0516397773279352","0","NaN"
"1109","592239","-0.166804838709677","0","NaN"
"1110","592261","0.00406517106200999","-0.00386599881696803","NaN"
"1111","592273","0.259171454058876","0","NaN"
"1112","592274","-0.252914285714286","0","NaN"
"1113","592314","-0.17848939630497","0.036463700234192","0.411297540983607"
"1114","592329","-0.189303443223443","-0.0650009979209979","-0.226126126126126"
"1115","592332","0.113502206008584","0.041312539341917","0.227890333333333"
"1116","592340","-0.147401654135338","-0.0759793559986924","-0.0319919875776398"
"1117","592341","-0.0538238006520727","0.00713824081523196","-0.143269537480064"
"1118","592346","0.090402950310559","-0.00788990683229807","0.0953285714285714"
"1119","592351","0.174502368866328","0.0212297498187093","0.24691626984127"
"1120","592390","-0.0857409948542024","-0.00111284236153375","0.149814516129032"
"1121","592398","-0.0835852941176471","0.0556288084464555","-0.139802564102564"
"1122","592407","-0.335119871794872","0","NaN"
"1123","592426","0.110578306878307","0.110578306878307","-0.0821857142857143"
"1124","592454","0.0880415032679738","0.198316106442577","-0.0605781746031746"
"1125","592518","0.119988728237903","-0.00238708999167392","NaN"
"1126","592527","0.00494166666666667","-0.002175","-0.0238166666666667"
"1127","592533","-0.28788938028169","-0.109365761234071","-0.017276380952381"
"1128","592570","0.040325","0.040325","-0.4365"
"1129","592593","0.124665337423313","0.0294313568407887","-0.0937589805825243"
"1130","592596","0","0","NaN"
"1131","592609","-0.14907183908046","-0.00941765676567652","NaN"
"1132","592612","-0.220420714285714","-0.128145","0.116552857142857"
"1133","592620","0.101066296296296","0","NaN"
"1134","592621","0.11405101744186","0","NaN"
"1135","592626","0.0574581521176051","-0.00157890016681106","NaN"
"1136","592647","0.00372682488313558","0","NaN"
"1137","592662","0.142217519625604","0.0600726438492063","0.144233385093168"
"1138","592663","0.0618872231567144","-0.00204289677515446","NaN"
"1139","592665","0.0227703305785125","0.0921879529561347","-0.347675104895105"
"1140","592677","-0.0996508538899431","-0.00146422287390036","-0.116272192513369"
"1141","592680","0.09612","0","NaN"
"1142","592696","0.0691095778601878","-0.00198440310674741","NaN"
"1143","592705","-0.0749804812834225","-0.134322727272727","-0.0387951871657755"
"1144","592710","-0.0247705476673428","0","NaN"
"1145","592717","-0.157106861788618","0.0279553333333333","0.308659756097561"
"1146","592741","-0.135547145762712","-0.0548059294117647","-0.3399977666999"
"1147","592743","0.10971308025801","-0.00172771841440023","NaN"
"1148","592767","0.160963919413919","0.0475516005733396","0.613529347826087"
"1149","592774","-0.0788322222222223","0","NaN"
"1150","592781","-0.0531953488372093","-0.0265286821705426","-0.140287878787879"
"1151","592789","0.12462141025641","0.0820111064797272","0.13432302955665"
"1152","592804","-0.186915204194261","-0.0551181803847367","-0.234194642857143"
"1153","592815","-0.0422483516483516","-0.0501769230769231","0.553321428571429"
"1154","592826","0.0712874051942083","0.0184208220697304","0.147528153717627"
"1155","592835","0","0","NaN"
"1156","592836","0.132925292226768","0.0278128380815001","0.288104787234042"
"1157","592863","0.0247806818181818","0","NaN"
"1158","592869","0.14049802631579","0.158357550125313","0.156237301587302"
"1159","592879","0.247737721518987","0.248338774150566","-0.0680389473684211"
"1160","592885","0.173140749863164","0.00263575399198279","NaN"
"1161","593140","0.0680694736842105","-0.0207105263157895","-0.181"
"1162","593372","0.288393263057779","0.121431959780153","0.54411289027076"
"1163","593423","0.0406012987012987","0.0609127272727272","-0.171945714285714"
"1164","593428","0.0767324534816034","-0.00368266509547166","NaN"
"1165","593495","0.209016454081633","0","NaN"
"1166","593525","0.0702999999999999","0","NaN"
"1167","593576","-0.0447990939349113","0.0413162593259583","-0.0186252717391304"
"1168","593582","-0.1086875","-0.1086875","-0.348"
"1169","593643","0.171422957920792","0","NaN"
"1170","593647","0.0309209803921568","0","NaN"
"1171","593871","-0.115716666666667","0","NaN"
"1172","593934","-0.0768465202702703","-0.00140219798111363","NaN"
"1173","593958","0.0729321794871794","0.0753434615384615","-0.0229934798534799"
"1174","594555","1.161775","0","NaN"
"1175","594694","0","0","NaN"
"1176","594736","-0.0313638692098093","0.0196132736473336","-0.00854952380952378"
"1177","594742","0.0529749496981892","0.0391562989045383","-0.380075793650794"
"1178","594762","-0.06485","-0.06485","0.1784"
"1179","594772","0.160151351351351","0.115078624078624","-0.0766727272727273"
"1180","594777","0.148821918790687","0.00194193652265762","NaN"
"1181","594792","-0.169089590762438","-0.159273565121413","-0.549235256410256"
"1182","594798","-0.00280968140183191","-0.0373334283000949","0.275364102564103"
"1183","594807","-0.233623824786325","0","NaN"
"1184","594809","0.175114284485724","0","NaN"
"1185","594815","-0.00300702947845805","-0.00322668759811617","-0.0425863247863248"
"1186","594824","-0.0439884226491407","0","NaN"
"1187","594828","0.0861317086834734","-0.000242692187986338","NaN"
"1188","594835","-0.10930625","-0.169039583333333","-0.473233333333333"
"1189","594838","-0.229131896551724","0","NaN"
"1190","594840","-0.27797937905468","-0.219646686746988","-0.309686538461538"
"1191","594857","-0.207953831417624","-0.244339184952978","-0.411029797979798"
"1192","594940","0.0408200367647059","0","NaN"
"1193","594951","-0.139856848306333","-0.0635342919153554","0.0524404135338347"
"1194","594977","-0.0858476923076923","-0.0548687449392712","0.0834056140350877"
"1195","594986","0.0762165875527426","0.00785408755274264","0.06844375"
"1196","594987","0.0368999999999999","-0.194314285714286","0.356685714285714"
"1197","594988","0.234232051282051","0","NaN"
"1198","595001","0.302649411764706","0.180768300653595","-0.0329"
"1199","595005","-0.00813161764705883","0","NaN"
"1200","595014","-0.052251971830986","0.0905611989007213","-0.104058495934959"
"1201","595025","-0.160243333333333","0","NaN"
"1202","595032","0.242792857142857","0.116147857142857","0.250155"
"1203","595191","-0.0359608870967743","-0.00635137217140103","-0.128077985074627"
"1204","595235","-0.10893","0.0482518181818182","0.209153246753247"
"1205","595281","0.121999703318631","0","NaN"
"1206","595307","-0.269985420875421","-0.199692556750299","-0.418572566496888"
"1207","595371","-0.14895875","-0.14895875","0.2121"
"1208","595386","0.083460672757475","0","NaN"
"1209","595441","0.10457","0.08712","-0.26195"
"1210","595465","-0.09705","-0.09705","-0.05365"
"1211","595879","-0.0640431018518518","-0.0105621360759494","NaN"
"1212","595885","0.122660602636535","-0.00582350089881856","NaN"
"1213","595918","0.0342666666666667","0.0449","-0.375933333333333"
"1214","595978","0.120086514148104","0","NaN"
"1215","596019","0.115458857540926","0","NaN"
"1216","596057","-0.0928645230769231","0.0588392656716419","0.0736191733639495"
"1217","596059","-0.0316926119078662","-0.00303807637284037","NaN"
"1218","596064","0.101353879453879","0.0427627106227106","0.125763376623377"
"1219","596119","0.0596164792524548","0.00341965713439651","NaN"
"1220","596142","0","0","NaN"
"1221","596143","0.120102883200941","-0.00116449647820294","NaN"
"1222","596144","-0.343194888888889","0","NaN"
"1223","596146","0.238342857142857","0","NaN"
"1224","596331","-0.0244059523809524","-0.0244059523809524","-0.017575"
"1225","596748","0.15035881097561","0","NaN"
"1226","598264","-0.156014078282828","-0.0557158471507528","-0.192414268867925"
"1227","598265","0.168737980546549","0","NaN"
"1228","598271","0.299815789473684","0.127415789473684","0.5681"
"1229","598284","0.282820833333333","0","NaN"
"1230","598287","-0.152001115618661","-0.0342609195402299","-0.0736539215686276"
"1231","599096","0.234593624595469","0","NaN"
"1232","599998","-0.000459999999999999","-0.000459999999999999","0.0185"
"1233","600303","0.079384206081081","0","NaN"
"1234","600474","-0.0460499999999999","0","NaN"
"1235","602083","-0.159617344173442","-0.234040576496674","-0.495156565656566"
"1236","605113","0.0269011742682097","-0.00203564988324856","NaN"
"1237","605125","0.105277982240106","0","NaN"
"1238","605131","-0.0679693163751987","-0.0161060810810811","NaN"
"1239","605135","0.281086536675952","0.10210266570821","0.0503994623655913"
"1240","605141","0.133900447647123","-0.00294692273379382","NaN"
"1241","605151","0.0812686781609195","0.0844244473916888","0.0517932692307692"
"1242","605156","0.113728164266013","0.123500935938785","0.200226617826618"
"1243","605169","-0.234268414952188","-0.175967779743476","-0.411023502722323"
"1244","605177","-0.172786383507203","-0.043087262295082","0.014447606060606"
"1245","605200","0.0193537280701753","-0.00163168859649132","0.0739479166666667"
"1246","605218","0.102268421052632","-0.0602458646616542","-0.303334285714286"
"1247","605226","-0.168309090909091","-0.182507142857143","-0.313270779220779"
"1248","605227","0.0776483778711234","0","NaN"
"1249","605228","0.207368117797695","0.0921396822797248","0.402944291754757"
"1250","605232","-0.0129510945273632","-0.00289337522911759","-0.0771622807017543"
"1251","605253","0","0","NaN"
"1252","605288","0.041525","0.041525","-0.16665"
"1253","605304","0.268698434004474","0.143909545115585","0.446461111111111"
"1254","605309","-0.0881084068627449","-0.0567785833333332","-0.223590764705882"
"1255","605317","-0.0484048387096774","-0.0184834101382488","-0.0752035714285714"
"1256","605323","-0.0308676282051281","0","NaN"
"1257","605333","-0.302441176470588","-0.243075882352941","-0.0451405882352942"
"1258","605338","-0.403542857142857","-0.204128571428571","-0.2187"
"1259","605347","0.0955729166666667","0.159542147435897","0.332669230769231"
"1260","605359","0.322776040353089","0.299077322404371","-0.350221794871795"
"1261","605374","-0.21537339031339","0.00288096153846151","-0.0119197222222223"
"1262","605388","0.2151056","0.106279700294985","0.326947433628319"
"1263","605396","0.115965277777778","0.111467777777778","-0.416235"
"1264","605400","0.199026485759139","0.0744101396052926","0.128145192307692"
"1265","605412","0.0280672870370371","0","NaN"
"1266","605439","0.161283333333333","0","NaN"
"1267","605452","0.232511799005316","0.0946678389212827","0.334613392857143"
"1268","605476","0.362201785714286","0.334371468253968","-0.488818888888889"
"1269","605477","0.00248461538461539","0.0196179487179487","0.184633333333333"
"1270","605486","-0.0222703834094286","-0.00284805636540331","NaN"
"1271","605509","-0.0650419638447102","-0.00378859740975479","NaN"
"1272","605512","0.140038541666667","-0.00573751965408809","NaN"
"1273","605538","0.235942156862745","0.0562757330216854","0.37166357615894"
"1274","605541","0.214355555555556","0.0307296296296297","0.227149074074074"
"1275","605894","-0.0161058441558442","-0.0082887012987013","0.167474285714286"
"1276","606160","0.0034327659574469","0.288872765957447","0.22464"
"1277","606273","0.113265960425611","0.0711710190766378","0.344332331378299"
"1278","606299","-0.2692","0","NaN"
"1279","606466","0.141775014757969","-0.00980513230085422","NaN"
"1280","607054","0.195015744107744","-0.00346027391027381","NaN"
"1281","607067","-0.0860076388888888","0.021995984299517","0.213570289855072"
"1282","607068","0.00308888888888892","-0.0210611111111111","-0.37155"
"1283","607074","0.217538932755986","0.168779304635762","0.099117294956699"
"1284","607208","0.221509545454545","0","NaN"
"1285","607259","0.189917193140794","0.152504322770424","0.212445462962963"
"1286","607309","0.0187425324675324","-0.0406821428571429","0.269957142857143"
"1287","607359","-0.403472986748216","-0.394008607663249","-0.374887472766884"
"1288","607374","0.254858074534162","0.0736366459627329","0.423841071428572"
"1289","607385","0.0612870731301015","0","NaN"
"1290","607387","-0.0197827838827839","0","NaN"
"1291","607405","0.0161571428571429","0.0161571428571429","-0.0725"
"1292","607457","0.0760951836734693","0.18669366643209","-0.202501517241379"
"1293","607680","-0.0100724069889889","-0.00418535677805343","NaN"
"1294","607776","-0.200582352941177","0","NaN"
"1295","607968","-0.193371428571429","0.0288285714285713","-0.3538"
"1296","608070","-0.0309043304843305","0","NaN"
"1297","608167","-0.166079591836735","-0.14364387755102","0.313835714285714"
"1298","608336","0.070290731707317","0","NaN"
"1299","608349","0.00481154306220088","0.0282758287764866","-0.148091964285714"
"1300","608365","0.135600781505728","0","NaN"
"1301","608369","0.0227145526057031","0","NaN"
"1302","608379","0.221142374541004","0.0992669273865321","-0.00098878048780493"
"1303","608596","-0.131412679425837","0","NaN"
"1304","608641","0.268290407673861","0.131287377370831","1.28509696969697"
"1305","608648","0.128741087866109","0.185564366554633","0.628473278688525"
"1306","608665","0.0590171026156942","0.0790822454728369","0.607012761904762"
"1307","608671","0.0701033266129033","-0.0100283309957924","NaN"
"1308","608672","-0.0703674369747899","0.00340119047619047","NaN"
"1309","608678","0.178582952182952","0.307867567567568","-0.135515384615385"
"1310","608700","0.128381472332016","-0.00427983719179381","NaN"
"1311","608701","0.254374782608696","0","NaN"
"1312","611093","-0.0365161538461539","-0.00223470588235297","-0.142941628959276"
"1313","611177","0.0435382548573429","0","NaN"
"1314","612272","-0.098067857142857","-0.229647222222222","-0.191550793650794"
"1315","612434","0.0890463186077644","0.124751369112815","-1.00317828282828"
"1316","612672","0.120676543310955","0.0746444949238579","0.309013112903226"
"1317","621035","0.129685857142857","0","NaN"
"1318","621043","0.202239238539238","0","NaN"
"1319","621121","0.179058607350097","0.10904375655204","0.196139694656489"
"1320","621209","-0.108783333333333","0.0762375","0.348920833333333"
"1321","621281","-0.160843333333333","0.0967488235294117","-0.108074509803922"
"1322","621397","-0.164856223776224","0.169317008547009","-0.383726767676768"
"1323","621408","-0.151304930006086","-0.117042785793563","-0.0572507590132827"
"1324","621439","0.153621921921922","0","NaN"
"1325","621962","-0.511869047619048","-0.105856666666667","-0.0272447619047619"
"1326","622072","0.217289645236135","0.0933300411305631","0.37312426686217"
"1327","622110","0.174981737770829","-0.00314081164425817","NaN"
"1328","622663","0.128372727272727","0.0485212121212121","0.28680303030303"
"1329","623143","-0.0435001788908767","0","NaN"
"1330","623184","-0.0695783120173745","0.0227008073008073","-0.171305255681818"
"1331","623395","-0.0290362178134235","0.0236395792880258","-0.192654637681159"
"1332","623430","0.254938461538462","0.2112","-0.584715384615385"
"1333","624424","0.00710650023551573","0","NaN"
"1334","624577","0.138822731727236","0","NaN"
"1335","624585","0.162509178217822","-0.00106523057644092","NaN"
"1336","625329","0.200548888888889","0","NaN"
"1337","628329","0.0897282433829146","0.00068444828911951","NaN"
"1338","628333","-0.0472679975617191","-0.0171615269734837","0.0305152941176471"
"1339","628356","0.0650767204301075","-0.00127113830181669","NaN"
"1340","628452","0.286791692872117","0.0979217275943396","0.206435590277778"
"1341","630111","0.039750991089289","-0.00529485140155339","NaN"
"1342","641490","-0.177459920459567","-0.142625100725222","-0.0465296963946868"
"1343","641627","0.0544198072139301","0.0474762765121759","-0.286881030701754"
"1344","643327","0.108791805555555","0.0639219642857143","-0.00371428571428567"
"1345","645848","0.234698333333333","0","NaN"
"1346","648717","-0.0396031133514063","0","NaN"
"1347","648737","-0.0536471557682084","0.100202641802642","-0.0751238866396761"
"1348","656941","0.135959706959707","0","NaN"
